candle_end_time,open,high,low,close,amount,info
2011-05-20,3633.70,3642.93,3619.26,3631.62,102785110.38,{}
2011-05-23,3624.35,3624.35,3508.69,3508.69,141788590.37,{}
2011-05-24,3494.68,3510.26,3466.39,3510.26,111506036.33,{}
2011-05-25,3504.50,3516.95,3468.15,3469.13,110708317.96,{}
2011-05-26,3488.33,3498.88,3447.58,3447.89,113387420.81,{}
2011-05-27,3445.96,3447.53,3391.81,3392.38,117486760.83,{}
2011-05-30,3379.71,3402.86,3355.15,3362.27,93495603.29,{}
2011-05-31,3365.16,3423.78,3354.75,3423.78,98137886.77,{}
2011-06-01,3418.31,3440.74,3412.73,3440.54,100255523.96,{}
2011-06-02,3400.77,3413.05,3354.34,3388.54,119444257.09,{}
2011-06-03,3384.50,3437.25,3384.50,3432.73,98083928.90,{}
2011-06-07,3426.41,3458.15,3426.41,3458.15,94764263.37,{}
2011-06-08,3456.52,3468.08,3415.36,3468.08,110792046.60,{}
2011-06-09,3459.06,3459.33,3397.60,3397.60,117555559.67,{}
2011-06-10,3390.01,3407.10,3362.64,3407.10,103661876.54,{}
2011-06-13,3383.60,3403.75,3360.09,3397.93,89236566.63,{}
2011-06-14,3395.27,3453.60,3395.27,3448.50,120697725.99,{}
2011-06-15,3439.68,3458.16,3415.57,3415.57,108522109.03,{}
2011-06-16,3387.94,3389.95,3353.32,3353.32,101498235.44,{}
2011-06-17,3349.76,3367.40,3315.45,3315.64,91499564.61,{}
2011-06-20,3309.67,3312.14,3270.70,3285.56,84862895.67,{}
2011-06-21,3292.84,3326.55,3285.73,3326.55,93555424.14,{}
2011-06-22,3330.50,3338.69,3310.51,3323.38,86032714.86,{}
2011-06-23,3312.67,3382.41,3299.36,3381.00,108576609.18,{}
2011-06-24,3369.66,3476.86,3369.66,3460.73,179184738.90,{}
2011-06-27,3462.26,3497.95,3462.26,3485.79,150054190.43,{}
2011-06-28,3488.61,3497.93,3461.77,3492.89,126768942.04,{}
2011-06-29,3490.10,3497.07,3446.54,3446.54,126739868.50,{}
2011-06-30,3446.86,3504.44,3446.86,3496.74,132884579.40,{}
2011-07-01,3505.62,3527.94,3496.49,3507.99,140321288.37,{}
2011-07-04,3522.10,3591.00,3522.10,3591.00,185062852.49,{}
2011-07-05,3593.14,3603.40,3580.67,3602.28,170026291.84,{}
2011-07-06,3595.10,3602.45,3568.07,3601.90,157708551.16,{}
2011-07-07,3606.25,3634.73,3593.51,3593.65,177826579.89,{}
2011-07-08,3593.89,3606.39,3580.47,3596.06,130946379.25,{}
2011-07-11,3584.99,3617.11,3577.56,3612.67,131596335.96,{}
2011-07-12,3577.58,3586.25,3551.92,3552.08,150247354.02,{}
2011-07-13,3553.29,3614.90,3553.29,3614.84,142077300.71,{}
2011-07-14,3621.17,3636.06,3604.42,3635.62,162259125.45,{}
2011-07-15,3625.33,3655.58,3618.58,3655.58,169888402.35,{}
2011-07-18,3658.85,3668.33,3640.81,3652.59,165456138.25,{}
2011-07-19,3636.08,3636.08,3606.90,3616.54,142334210.60,{}
2011-07-20,3635.34,3644.05,3587.96,3616.39,127969244.74,{}
2011-07-21,3615.53,3620.01,3573.29,3573.99,125136039.58,{}
2011-07-22,3580.82,3602.59,3574.67,3586.67,109077476.18,{}
2011-07-25,3570.48,3570.48,3447.37,3458.39,162453805.67,{}
2011-07-26,3453.59,3472.00,3440.58,3471.91,107253304.01,{}
2011-07-27,3457.58,3514.39,3444.33,3511.53,119824600.80,{}
2011-07-28,3481.12,3494.75,3459.62,3491.17,117148174.60,{}
2011-07-29,3490.23,3502.83,3450.25,3470.45,110952389.60,{}
2011-08-01,3466.26,3493.14,3455.16,3481.10,89290264.45,{}
2011-08-02,3463.56,3463.56,3409.94,3457.89,105473287.00,{}
2011-08-03,3426.67,3476.43,3420.98,3462.98,100606912.00,{}
2011-08-04,3469.79,3494.59,3462.34,3473.52,93956425.00,{}
2011-08-05,3374.55,3423.34,3357.11,3400.43,118456634.00,{}
2011-08-08,3358.38,3379.72,3201.07,3257.11,161123875.00,{}
2011-08-09,3166.64,3273.86,3123.15,3256.30,152445553.00,{}
2011-08-10,3308.80,3334.33,3290.03,3294.26,141954220.00,{}
2011-08-11,3234.28,3348.46,3231.05,3348.18,141948289.00,{}
2011-08-12,3366.34,3388.40,3361.43,3370.21,145048909.00,{}
2011-08-15,3378.01,3419.90,3370.05,3419.90,139538483.00,{}
2011-08-16,3423.58,3433.89,3385.31,3395.64,127503722.00,{}
2011-08-17,3389.34,3407.65,3376.54,3384.14,106154767.00,{}
2011-08-18,3383.38,3386.13,3321.95,3323.58,106458168.00,{}
2011-08-19,3263.71,3293.25,3258.51,3292.86,102836917.00,{}
2011-08-22,3293.28,3319.69,3252.95,3263.78,88540465.00,{}
2011-08-23,3274.34,3316.45,3263.81,3316.38,89649282.00,{}
2011-08-24,3331.53,3346.73,3302.34,3307.90,99968098.00,{}
2011-08-25,3314.87,3397.27,3309.36,3397.27,146916518.00,{}
2011-08-26,3383.26,3407.09,3374.49,3400.35,113713711.00,{}
2011-08-29,3377.47,3377.47,3350.65,3356.71,109365411.00,{}
2011-08-30,3377.48,3404.70,3334.05,3336.01,110977731.00,{}
2011-08-31,3336.62,3349.10,3302.95,3331.98,87771353.00,{}
2011-09-01,3336.38,3355.39,3302.59,3313.78,81843825.00,{}
2011-09-02,3307.08,3315.11,3259.73,3276.96,76494157.00,{}
2011-09-05,3249.61,3249.61,3202.65,3203.01,78479016.00,{}
2011-09-06,3182.41,3204.31,3165.30,3179.70,69202723.00,{}
2011-09-07,3194.13,3249.36,3189.09,3249.36,87037265.00,{}
2011-09-08,3259.94,3260.43,3219.75,3219.83,79259578.00,{}
2011-09-09,3227.91,3257.14,3194.88,3208.34,70220005.00,{}
2011-09-13,3165.20,3173.00,3142.47,3165.22,69072606.00,{}
2011-09-14,3174.31,3189.81,3120.97,3189.48,75157248.00,{}
2011-09-15,3191.41,3215.31,3185.79,3188.57,78993869.00,{}
2011-09-16,3202.56,3216.43,3188.03,3192.08,70472958.00,{}
2011-09-19,3176.89,3176.89,3128.65,3129.02,70423095.00,{}
2011-09-20,3122.69,3156.10,3109.70,3143.22,66824388.00,{}
2011-09-21,3144.04,3241.66,3131.42,3236.14,124266735.00,{}
2011-09-22,3208.58,3219.64,3139.07,3139.47,108299511.00,{}
2011-09-23,3089.20,3129.34,3075.69,3117.81,95627583.00,{}
2011-09-26,3096.71,3130.33,3048.82,3057.86,84890743.00,{}
2011-09-27,3081.32,3094.38,3052.29,3080.89,80104866.00,{}
2011-09-28,3097.83,3104.09,3030.70,3039.79,80787113.00,{}
2011-09-29,3021.20,3022.44,2979.47,2981.47,87027949.00,{}
2011-09-30,2987.43,3001.10,2955.90,2972.77,68979210.00,{}
2011-10-10,2980.45,2989.34,2943.52,2950.19,59677255.00,{}
2011-10-11,3021.65,3036.51,2914.31,2943.77,90546241.00,{}
2011-10-12,2929.72,3051.17,2909.39,3049.38,129447103.00,{}
2011-10-13,3042.17,3087.72,3034.07,3079.31,128943349.00,{}
2011-10-14,3071.53,3080.77,3039.94,3067.60,89841888.00,{}
2011-10-17,3073.49,3101.34,3064.11,3080.96,87291225.00,{}
2011-10-18,3060.25,3063.02,2989.02,2992.03,95914696.00,{}
2011-10-19,2998.21,3014.29,2974.36,2979.86,76464796.00,{}
2011-10-20,2964.47,2964.47,2878.55,2901.72,90474861.00,{}
2011-10-21,2900.42,2913.11,2868.38,2871.39,68807908.00,{}
2011-10-24,2877.94,2938.29,2846.00,2938.16,97723411.00,{}
2011-10-25,2934.43,3011.32,2922.84,3003.89,129646724.00,{}
2011-10-26,2987.82,3063.09,2983.68,3033.20,155525817.00,{}
2011-10-27,3038.97,3060.83,3026.45,3038.43,120289703.00,{}
2011-10-28,3076.42,3108.15,3068.40,3100.59,159877960.00,{}
2011-10-31,3096.79,3109.23,3078.95,3100.44,128218848.00,{}
2011-11-01,3074.06,3126.69,3067.52,3102.53,131604573.00,{}
2011-11-02,3056.82,3156.17,3047.44,3155.78,157484290.00,{}
2011-11-03,3167.06,3206.00,3163.82,3164.57,208682336.00,{}
2011-11-04,3187.36,3201.64,3166.06,3187.58,154007311.00,{}
2011-11-07,3176.46,3199.63,3159.81,3164.37,117129158.00,{}
2011-11-08,3170.20,3180.70,3137.36,3142.49,117316815.00,{}
2011-11-09,3152.30,3180.28,3120.27,3180.28,119800352.00,{}
2011-11-10,3145.43,3159.96,3126.98,3127.82,130733625.00,{}
2011-11-11,3132.15,3146.53,3112.06,3124.66,103813009.00,{}
2011-11-14,3148.97,3193.56,3148.97,3193.56,128250589.00,{}
2011-11-15,3191.02,3201.97,3181.93,3199.47,123001597.00,{}
2011-11-16,3200.33,3200.45,3103.23,3115.88,144269339.00,{}
2011-11-17,3116.23,3141.01,3103.70,3109.42,101485653.00,{}
2011-11-18,3089.15,3089.15,3027.88,3033.94,109808685.00,{}
2011-11-21,3033.24,3038.93,3006.66,3037.41,75647138.00,{}
2011-11-22,3014.99,3036.59,2997.80,3035.62,77171325.00,{}
2011-11-23,3039.52,3046.46,3006.84,3013.38,75375823.00,{}
2011-11-24,2990.48,3032.37,2975.96,3014.87,80970036.00,{}
2011-11-25,3011.01,3028.52,2985.61,2993.84,70802426.00,{}
2011-11-28,3000.39,3012.46,2980.51,2997.06,70225231.00,{}
2011-11-29,3020.80,3041.75,3006.43,3041.41,84738537.00,{}
2011-11-30,3034.02,3034.02,2905.63,2929.29,111779544.00,{}
2011-12-01,3012.22,3046.80,2988.34,2995.85,141776766.00,{}
2011-12-02,2981.09,2983.01,2935.78,2951.96,87019819.00,{}
2011-12-05,2950.95,2950.95,2883.15,2887.60,77731290.00,{}
2011-12-06,2879.33,2893.65,2857.92,2884.76,66250655.00,{}
2011-12-07,2884.30,2905.21,2874.66,2896.42,59967995.00,{}
2011-12-08,2891.77,2920.22,2852.13,2894.19,73720013.00,{}
2011-12-09,2873.18,2896.35,2860.08,2868.24,60186371.00,{}
2011-12-12,2864.01,2870.26,2834.05,2836.17,55943681.00,{}
2011-12-13,2823.22,2823.72,2752.73,2757.90,83529010.00,{}
2011-12-14,2749.52,2770.77,2715.04,2720.68,63144334.00,{}
2011-12-15,2703.75,2703.75,2653.26,2654.35,83419804.00,{}
2011-12-16,2652.77,2718.62,2645.70,2718.43,82271105.00,{}
2011-12-19,2698.99,2719.50,2647.10,2717.11,84916100.00,{}
2011-12-20,2708.39,2747.47,2704.09,2708.55,80044975.00,{}
2011-12-21,2728.92,2738.73,2654.83,2656.21,74643976.00,{}
2011-12-22,2638.16,2662.43,2576.78,2641.15,89112222.00,{}
2011-12-23,2634.44,2686.60,2626.27,2662.01,78771549.00,{}
2011-12-26,2651.46,2678.10,2638.63,2639.32,65790542.00,{}
2011-12-27,2633.84,2639.01,2586.25,2589.55,67764498.00,{}
2011-12-28,2576.15,2586.25,2531.98,2584.89,74130230.00,{}
2011-12-29,2572.66,2601.37,2567.36,2587.59,66833891.00,{}
2011-12-30,2594.05,2630.16,2594.05,2629.35,76227744.00,{}
2012-01-04,2646.83,2653.25,2571.95,2571.95,75805067.00,{}
2012-01-05,2560.07,2570.84,2510.13,2513.70,89728707.00,{}
2012-01-06,2507.86,2527.25,2475.44,2527.25,77045236.00,{}
2012-01-09,2527.41,2619.87,2504.42,2619.64,114222843.00,{}
2012-01-10,2617.54,2715.43,2612.55,2713.53,169471962.00,{}
2012-01-11,2710.66,2722.65,2689.88,2707.80,136424439.00,{}
2012-01-12,2697.49,2738.79,2692.35,2706.03,114528876.00,{}
2012-01-13,2706.77,2712.64,2618.52,2638.11,112109655.00,{}
2012-01-16,2616.32,2631.45,2570.85,2570.85,73738237.00,{}
2012-01-17,2570.44,2701.59,2552.65,2701.59,131968867.00,{}
2012-01-18,2706.01,2727.99,2641.60,2650.58,133080867.00,{}
2012-01-19,2648.82,2704.24,2635.48,2690.35,108060958.00,{}
2012-01-20,2697.00,2734.47,2685.97,2728.34,103809153.00,{}
2012-01-30,2734.57,2734.79,2694.00,2694.40,86345201.00,{}
2012-01-31,2693.11,2703.60,2674.89,2697.42,71764190.00,{}
2012-02-01,2691.44,2717.95,2660.30,2667.52,79112399.00,{}
2012-02-02,2674.57,2725.67,2668.96,2725.67,93877970.00,{}
2012-02-03,2719.64,2764.25,2713.01,2757.06,122379339.00,{}
2012-02-06,2761.89,2777.79,2747.69,2766.55,118392512.00,{}
2012-02-07,2751.89,2751.89,2699.88,2717.70,101908764.00,{}
2012-02-08,2714.83,2793.20,2708.35,2792.75,132471610.00,{}
2012-02-09,2789.99,2823.01,2780.81,2802.28,157585741.00,{}
2012-02-10,2795.62,2834.00,2794.39,2811.14,147974050.00,{}
2012-02-13,2783.27,2841.19,2772.42,2822.69,139689496.00,{}
2012-02-14,2819.78,2825.23,2798.48,2817.06,118914712.00,{}
2012-02-15,2811.33,2861.41,2804.20,2853.77,157320479.00,{}
2012-02-16,2848.85,2869.03,2822.27,2845.04,153882030.00,{}
2012-02-17,2856.73,2864.90,2821.06,2841.68,115897013.00,{}
2012-02-20,2878.52,2883.18,2846.27,2847.06,145572719.00,{}
2012-02-21,2848.07,2875.74,2820.35,2875.49,132152352.00,{}
2012-02-22,2876.47,2922.35,2874.23,2922.19,192511064.00,{}
2012-02-23,2920.59,2939.06,2908.38,2931.25,177202451.00,{}
2012-02-24,2931.22,2974.60,2925.06,2974.60,205534268.00,{}
2012-02-27,2984.26,3025.40,2982.53,2982.53,244014007.00,{}
2012-02-28,2974.36,2988.74,2949.11,2977.76,188132010.00,{}
2012-02-29,2969.84,2981.92,2941.04,2943.45,147042180.00,{}
2012-03-01,2931.07,2966.61,2930.07,2950.12,118168701.00,{}
2012-03-02,2954.52,3004.72,2954.52,3004.72,161799503.00,{}
2012-03-05,3013.14,3023.26,2993.49,2996.01,176842925.00,{}
2012-03-06,2987.57,2987.65,2944.14,2957.48,163343423.00,{}
2012-03-07,2928.39,2970.44,2924.69,2938.74,151035471.00,{}
2012-03-08,2947.71,2988.30,2947.71,2978.28,150505452.00,{}
2012-03-09,2986.73,3015.74,2974.98,3015.74,153749433.00,{}
2012-03-12,3016.67,3024.56,2994.98,3017.15,163839197.00,{}
2012-03-13,3015.83,3047.20,3009.18,3047.04,163125865.00,{}
2012-03-14,3060.04,3074.56,2924.83,2939.65,275817614.00,{}
2012-03-15,2934.95,2954.37,2891.39,2912.91,184602198.00,{}
2012-03-16,2918.10,2969.11,2907.21,2969.03,158749536.00,{}
2012-03-19,2965.21,2990.64,2946.54,2990.10,156875844.00,{}
2012-03-20,2981.89,2981.89,2932.29,2932.54,150393945.00,{}
2012-03-21,2944.19,2961.75,2905.87,2938.38,146636392.00,{}
2012-03-22,2936.14,2950.37,2916.23,2931.92,121656185.00,{}
2012-03-23,2921.63,2923.76,2876.67,2887.50,116722970.00,{}
2012-03-26,2883.51,2896.62,2867.97,2886.87,88016266.00,{}
2012-03-27,2897.48,2908.05,2874.85,2877.95,96273865.00,{}
2012-03-28,2867.48,2867.48,2771.34,2776.02,130819658.00,{}
2012-03-29,2761.52,2773.40,2713.11,2733.41,113939956.00,{}
2012-03-30,2735.23,2750.67,2716.45,2737.20,94366352.00,{}
2012-04-05,2734.04,2813.89,2727.27,2811.07,119594938.00,{}
2012-04-06,2808.54,2832.04,2802.05,2824.33,110756710.00,{}
2012-04-09,2815.16,2825.92,2793.97,2794.77,95221228.00,{}
2012-04-10,2786.25,2823.93,2744.51,2823.86,109311253.00,{}
2012-04-11,2794.44,2846.63,2785.58,2829.66,118846533.00,{}
2012-04-12,2832.07,2886.76,2826.70,2886.76,153997978.00,{}
2012-04-13,2892.89,2918.27,2887.58,2903.38,160546365.00,{}
2012-04-16,2883.93,2915.19,2878.03,2902.52,138714950.00,{}
2012-04-17,2899.88,2910.53,2864.14,2864.52,137300426.00,{}
2012-04-18,2871.85,2930.99,2867.79,2929.28,164249755.00,{}
2012-04-19,2927.51,2938.27,2911.22,2924.67,140800381.00,{}
2012-04-20,2918.93,2955.95,2915.09,2954.36,166042629.00,{}
2012-04-23,2951.43,2956.01,2912.21,2922.33,177440156.00,{}
2012-04-24,2903.92,2948.00,2847.20,2911.87,195412826.00,{}
2012-04-25,2904.06,2949.47,2898.27,2943.04,194808009.00,{}
2012-04-26,2948.42,2957.28,2925.49,2940.10,176285717.00,{}
2012-04-27,2936.48,2943.54,2924.22,2926.84,134981179.00,{}
2012-05-02,2962.32,2994.24,2940.72,2979.69,182182379.00,{}
2012-05-03,2974.39,2992.10,2969.83,2990.60,150920971.00,{}
2012-05-04,2988.37,3016.00,2976.32,3015.88,155951451.00,{}
2012-05-07,2999.44,3026.91,2996.45,3026.91,162481596.00,{}
2012-05-08,3026.11,3028.95,2995.02,3021.79,156637464.00,{}
2012-05-09,2998.45,2998.45,2965.78,2967.80,149593513.00,{}
2012-05-10,2966.24,2982.89,2962.11,2972.47,122994153.00,{}
2012-05-11,2968.27,2984.76,2952.24,2952.36,118326929.00,{}
2012-05-14,2972.67,2976.67,2934.61,2936.58,137682174.00,{}
2012-05-15,2915.43,2934.91,2901.74,2934.81,124196768.00,{}
2012-05-16,2927.41,2932.12,2892.67,2893.03,117817958.00,{}
2012-05-17,2894.01,2940.45,2886.16,2936.01,129025483.00,{}
2012-05-18,2916.79,2927.52,2882.95,2890.43,131916873.00,{}
2012-05-21,2887.47,2915.47,2870.08,2896.94,112301271.00,{}
2012-05-22,2907.68,2940.53,2907.68,2940.53,116505861.00,{}
2012-05-23,2934.44,2948.68,2907.04,2931.77,129803558.00,{}
2012-05-24,2925.96,2943.21,2900.59,2908.34,123733332.00,{}
2012-05-25,2907.69,2914.27,2871.00,2879.71,116677697.00,{}
2012-05-28,2868.64,2922.61,2839.13,2922.59,146904459.00,{}
2012-05-29,2922.33,2970.49,2919.77,2965.03,176336666.00,{}
2012-05-30,2960.53,2972.90,2954.63,2962.26,141703010.00,{}
2012-05-31,2943.43,2972.81,2937.23,2957.27,127705556.00,{}
2012-06-01,2957.74,2976.26,2943.56,2955.83,121773568.00,{}
2012-06-04,2913.79,2926.68,2867.40,2867.40,137003538.00,{}
2012-06-05,2872.09,2884.22,2855.19,2866.42,101153042.00,{}
2012-06-06,2871.25,2883.22,2849.29,2861.28,91545451.00,{}
2012-06-07,2885.97,2892.96,2839.18,2845.28,95862230.00,{}
2012-06-08,2866.16,2866.85,2823.65,2828.70,105427010.00,{}
2012-06-11,2832.23,2876.30,2825.29,2871.92,103605870.00,{}
2012-06-12,2857.18,2868.92,2843.38,2854.21,97627395.00,{}
2012-06-13,2860.33,2902.81,2855.06,2902.56,119459179.00,{}
2012-06-14,2895.65,2910.90,2879.96,2882.04,112326419.00,{}
2012-06-15,2886.48,2903.15,2853.88,2887.46,109358992.00,{}
2012-06-18,2897.04,2917.95,2895.80,2908.23,100275277.00,{}
2012-06-19,2904.37,2905.81,2882.99,2886.11,102533109.00,{}
2012-06-20,2890.90,2898.64,2873.33,2877.22,91467734.00,{}
2012-06-21,2871.20,2871.20,2822.50,2835.27,97447190.00,{}
2012-06-25,2823.65,2823.65,2768.56,2769.36,99076378.00,{}
2012-06-26,2753.90,2776.42,2734.92,2766.75,88876945.00,{}
2012-06-27,2764.00,2787.79,2756.65,2758.89,86268066.00,{}
2012-06-28,2763.70,2772.42,2729.34,2729.54,89992555.00,{}
2012-06-29,2719.90,2768.50,2715.28,2767.83,96964155.00,{}
2012-07-02,2781.76,2794.69,2766.35,2783.99,105029263.00,{}
2012-07-03,2782.97,2811.78,2775.96,2789.57,109154344.00,{}
2012-07-04,2794.17,2800.50,2772.07,2781.86,97638167.00,{}
2012-07-05,2768.58,2768.58,2723.04,2733.35,97878461.00,{}
2012-07-06,2741.47,2785.96,2718.99,2783.10,122226137.00,{}
2012-07-09,2765.16,2778.86,2717.17,2717.87,122485235.00,{}
2012-07-10,2710.31,2722.14,2694.00,2699.77,95022201.00,{}
2012-07-11,2694.28,2722.67,2692.33,2722.60,92215066.00,{}
2012-07-12,2717.02,2763.73,2700.72,2753.28,131385432.00,{}
2012-07-13,2743.17,2768.58,2737.96,2747.58,98666238.00,{}
2012-07-16,2747.45,2747.46,2669.66,2669.99,116330262.00,{}
2012-07-17,2659.89,2691.81,2657.51,2687.48,90526693.00,{}
2012-07-18,2684.03,2695.82,2644.66,2695.35,107536972.00,{}
2012-07-19,2688.09,2735.55,2681.64,2715.88,128084806.00,{}
2012-07-20,2707.71,2720.33,2685.80,2692.55,105298860.00,{}
2012-07-23,2673.77,2673.77,2646.22,2660.15,91073409.00,{}
2012-07-24,2645.64,2691.93,2645.02,2675.53,88470478.00,{}
2012-07-25,2667.24,2680.50,2652.76,2656.74,82652756.00,{}
2012-07-26,2655.57,2673.93,2636.13,2638.34,87170934.00,{}
2012-07-27,2645.45,2652.29,2623.16,2632.71,82786473.00,{}
2012-07-30,2632.60,2648.21,2595.30,2600.72,83724274.00,{}
2012-07-31,2598.90,2604.10,2574.05,2580.40,83020743.00,{}
2012-08-01,2578.22,2629.35,2578.00,2615.48,81064861.00,{}
2012-08-02,2611.04,2620.05,2582.04,2593.60,81033736.00,{}
2012-08-03,2598.94,2628.80,2590.65,2628.53,84899648.00,{}
2012-08-06,2622.73,2677.66,2619.91,2675.80,114798557.00,{}
2012-08-07,2674.00,2689.59,2671.46,2689.00,120965744.00,{}
2012-08-08,2689.11,2701.71,2674.07,2686.01,113827494.00,{}
2012-08-09,2683.66,2716.69,2671.90,2716.33,120055540.00,{}
2012-08-10,2713.93,2718.18,2698.67,2706.73,113583905.00,{}
2012-08-13,2700.62,2700.62,2650.20,2651.26,116713007.00,{}
2012-08-14,2650.11,2664.73,2615.04,2664.73,113307691.00,{}
2012-08-15,2657.90,2657.90,2634.80,2636.57,92226025.00,{}
2012-08-16,2631.23,2640.00,2616.74,2620.76,78368343.00,{}
2012-08-17,2618.49,2624.20,2593.53,2617.06,73472736.00,{}
2012-08-20,2599.81,2618.10,2583.91,2612.80,77834955.00,{}
2012-08-21,2612.39,2648.09,2607.78,2637.70,103743237.00,{}
2012-08-22,2638.90,2640.60,2606.56,2617.65,98497791.00,{}
2012-08-23,2618.19,2634.78,2605.41,2629.53,97736062.00,{}
2012-08-24,2621.81,2624.65,2589.42,2589.80,98262549.00,{}
2012-08-27,2580.10,2580.10,2533.08,2533.08,97247014.00,{}
2012-08-28,2530.32,2561.05,2525.10,2546.60,87488840.00,{}
2012-08-29,2539.90,2554.87,2525.59,2525.71,84882347.00,{}
2012-08-30,2516.68,2531.49,2474.40,2504.94,102295668.00,{}
2012-08-31,2498.58,2515.83,2495.91,2504.76,73291688.00,{}
2012-09-03,2500.54,2545.46,2497.18,2539.72,96185503.00,{}
2012-09-04,2542.37,2546.03,2509.61,2514.30,92116547.00,{}
2012-09-05,2509.11,2527.75,2498.81,2518.50,91473138.00,{}
2012-09-06,2523.03,2542.93,2520.53,2542.35,91748513.00,{}
2012-09-07,2560.07,2669.53,2560.07,2644.54,220616319.00,{}
2012-09-10,2648.41,2669.54,2640.31,2661.06,173712431.00,{}
2012-09-11,2650.69,2650.69,2628.00,2647.72,134702710.00,{}
2012-09-12,2660.14,2672.17,2634.88,2661.14,138725719.00,{}
2012-09-13,2658.32,2667.16,2630.40,2630.40,130144055.00,{}
2012-09-14,2654.92,2664.21,2622.67,2642.75,146410228.00,{}
2012-09-17,2639.24,2641.13,2572.35,2572.49,123258858.00,{}
2012-09-18,2562.01,2572.28,2543.78,2553.31,87046409.00,{}
2012-09-19,2555.44,2572.51,2549.74,2570.37,86467135.00,{}
2012-09-20,2562.55,2562.55,2501.85,2503.59,110667116.00,{}
2012-09-21,2496.85,2522.11,2488.98,2497.76,96727476.00,{}
2012-09-24,2482.93,2525.85,2467.67,2515.74,90472879.00,{}
2012-09-25,2509.58,2525.51,2496.61,2504.28,77715898.00,{}
2012-09-26,2501.38,2509.68,2457.56,2461.83,78553231.00,{}
2012-09-27,2460.99,2542.66,2460.82,2528.33,115904303.00,{}
2012-09-28,2513.53,2576.39,2510.65,2574.14,120223793.00,{}
2012-10-08,2573.54,2587.42,2543.29,2556.07,82791590.00,{}
2012-10-09,2564.45,2617.15,2564.45,2617.14,127606613.00,{}
2012-10-10,2611.47,2631.77,2604.02,2631.23,127673267.00,{}
2012-10-11,2623.62,2629.09,2599.38,2600.44,121677129.00,{}
2012-10-12,2607.92,2630.61,2578.07,2599.43,106872332.00,{}
2012-10-15,2599.40,2600.20,2565.54,2586.19,89714876.00,{}
2012-10-16,2583.84,2611.01,2577.66,2592.09,92690612.00,{}
2012-10-17,2599.36,2606.66,2572.40,2596.88,93787744.00,{}
2012-10-18,2601.27,2643.35,2600.85,2638.11,138361554.00,{}
2012-10-19,2636.88,2644.83,2627.89,2632.66,107089802.00,{}
2012-10-22,2619.38,2648.28,2613.92,2643.56,98119179.00,{}
2012-10-23,2642.87,2646.57,2609.28,2612.12,113153810.00,{}
2012-10-24,2600.62,2621.50,2599.31,2607.51,110800251.00,{}
2012-10-25,2606.93,2624.73,2583.54,2585.73,125346236.00,{}
2012-10-26,2584.10,2586.31,2521.64,2535.05,113339905.00,{}
2012-10-29,2528.65,2537.58,2515.21,2525.49,78442422.00,{}
2012-10-30,2525.24,2549.19,2521.89,2529.28,89036152.00,{}
2012-10-31,2529.63,2542.54,2520.39,2542.54,90330663.00,{}
2012-11-01,2543.84,2596.15,2543.67,2589.82,129374869.00,{}
2012-11-02,2590.23,2603.83,2576.74,2601.47,117743239.00,{}
2012-11-05,2597.09,2610.97,2582.49,2593.90,109899505.00,{}
2012-11-06,2593.36,2594.75,2544.84,2579.63,111266952.00,{}
2012-11-07,2576.35,2588.50,2563.43,2575.57,91864434.00,{}
2012-11-08,2555.74,2560.12,2521.68,2521.68,104313911.00,{}
2012-11-09,2516.78,2529.88,2507.72,2515.23,82980055.00,{}
2012-11-12,2516.86,2531.18,2508.51,2529.77,88846307.00,{}
2012-11-13,2529.14,2529.14,2478.90,2482.91,95583307.00,{}
2012-11-14,2482.31,2493.72,2469.67,2491.71,76739022.00,{}
2012-11-15,2479.37,2489.95,2453.82,2454.24,80031343.00,{}
2012-11-16,2449.63,2450.69,2421.36,2437.33,77513161.00,{}
2012-11-19,2435.26,2440.09,2408.67,2439.70,70513066.00,{}
2012-11-20,2445.01,2450.58,2429.16,2430.18,68952655.00,{}
2012-11-21,2429.53,2460.38,2408.05,2460.38,86016900.00,{}
2012-11-22,2447.20,2448.57,2429.71,2436.54,70717914.00,{}
2012-11-23,2440.30,2460.69,2436.15,2449.26,75303194.00,{}
2012-11-26,2445.04,2447.83,2422.52,2425.89,67156839.00,{}
2012-11-27,2418.26,2418.26,2371.87,2372.31,88406367.00,{}
2012-11-28,2362.85,2362.85,2332.31,2336.53,77100197.00,{}
2012-11-29,2335.80,2351.07,2317.09,2318.06,74570241.00,{}
2012-11-30,2316.40,2349.42,2311.79,2346.83,83914217.00,{}
2012-12-03,2344.20,2358.97,2302.91,2303.79,90421270.00,{}
2012-12-04,2298.03,2333.60,2284.83,2330.01,93577381.00,{}
